일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2021/04/29","370000","-3500","-0.94","373500","377500","369000","474778","176437.0","6.0777456E7","164263395"
"2021/04/28","373500","-6500","-1.71","381500","382000","373000","485971","182047.0","6.1352378E7","164263395"
"2021/04/27","380000","2500","0.66","378000","381500","376000","392509","148503.0","6.242009E7","164263395"
"2021/04/26","377500","-500","-0.13","376500","379000","374500","484369","182139.0","6.2009432E7","164263395"
"2021/04/23","378000","-2500","-0.66","377500","379500","374000","505140","190768.0","6.2091563E7","164263395"
"2021/04/22","380500","0","0.00","382000","384500","380000","394350","150354.0","6.2502222E7","164263395"
"2021/04/21","380500","-10500","-2.69","389000","389000","380500","835828","320185.0","6.2502222E7","164263395"
"2021/04/20","391000","1000","0.26","389000","391500","387500","417892","162827.0","6.4226987E7","164263395"
"2021/04/19","390000","-1500","-0.38","391500","393500","388500","449064","175418.0","6.4062724E7","164263395"
"2021/04/16","391500","500","0.13","394500","395000","391000","423962","166333.0","6.4309119E7","164263395"
"2021/04/15","391000","-500","-0.13","391500","398500","386500","889538","349682.0","6.4226987E7","164263395"
"2021/04/14","391500","3000","0.77","391500","398000","390000","757969","298406.0","6.4309119E7","164263395"
"2021/04/13","388500","3000","0.78","384000","389000","382000","586643","226338.0","6.3816329E7","164263395"
"2021/04/12","385500","2000","0.52","384500","393000","383000","680329","263009.0","6.3323539E7","164263395"
"2021/04/09","383500","2000","0.52","382000","385000","381500","469100","179549.0","6.2995012E7","164263395"
"2021/04/08","381500","-3000","-0.78","384500","387000","380000","626575","239895.0","6.2666485E7","164263395"
"2021/04/07","384500","-4000","-1.03","390500","391000","381500","578490","222241.0","6.3159275E7","164263395"
"2021/04/06","388500","11500","3.05","378500","391000","378000","997518","385999.0","6.3816329E7","164263395"
"2021/04/05","377000","-2500","-0.66","379500","380000","374500","421508","158652.0","6.19273E7","164263395"
"2021/04/02","379500","1000","0.26","381500","382500","378000","476668","180736.0","6.2337958E7","164263395"
"2021/04/01","378500","1500","0.40","375500","379000","372000","547402","205901.0","6.2173695E7","164263395"
"2021/03/31","377000","500","0.13","379500","383000","377000","568103","215458.0","6.19273E7","164263395"
"2021/03/30","376500","4500","1.21","373500","381000","373500","623997","235240.0","6.1845168E7","164263395"
"2021/03/29","372000","-11000","-2.87","383500","384000","372000","878014","329580.0","6.1105983E7","164263395"
"2021/03/26","383000","3000","0.79","380000","383000","377000","691786","263299.0","6.291288E7","164263395"
"2021/03/25","380000","-7000","-1.81","381500","384000","378000","672585","255541.0","6.242009E7","164263395"
"2021/03/24","387000","1000","0.26","380000","387000","376000","763754","291328.0","6.3569934E7","164263395"
"2021/03/23","386000","-10500","-2.65","397000","399000","384000","1167110","454596.0","6.340567E7","164263395"
"2021/03/22","396500","-5500","-1.37","402500","405500","393000","911358","362039.0","6.5130436E7","164263395"
"2021/03/19","402000","-1500","-0.37","397000","407500","395000","1258199","505531.0","6.6033885E7","164263395"
"2021/03/18","403500","20000","5.22","388500","410000","386500","1818409","728875.0","6.628028E7","164263395"
"2021/03/17","383500","-2000","-0.52","388000","391500","380500","1200355","462798.0","6.2995012E7","164263395"
"2021/03/16","385500","2500","0.65","384500","389500","384000","574082","221456.0","6.3323539E7","164263395"
"2021/03/15","383000","2500","0.66","382000","385500","377500","609496","232530.0","6.291288E7","164263395"
"2021/03/12","380500","7000","1.87","396000","396000","378500","969276","372894.0","6.2502222E7","164263395"
"2021/03/11","373500","1500","0.40","372500","377500","366000","1024741","382286.0","6.1352378E7","164263395"
"2021/03/10","372000","10500","2.90","373000","378000","368000","946917","352370.0","6.1105983E7","164263395"
"2021/03/09","361500","-7000","-1.90","366500","371500","350000","1313900","470398.0","5.9381217E7","164263395"
"2021/03/08","368500","-9000","-2.38","382000","386000","366500","1031748","388038.0","6.0531061E7","164263395"
"2021/03/05","377500","-14000","-3.58","386000","386500","371000","1594386","599799.0","6.2009432E7","164263395"
"2021/03/04","391500","-8000","-2.00","392000","401000","389000","1585134","624774.0","6.4309119E7","164263395"
"2021/03/03","399500","22000","5.83","379000","399500","377500","1287551","501969.0","6.5623226E7","164263395"
"2021/03/02","377500","2500","0.67","389000","390000","375500","1240322","474655.0","6.2009432E7","164263395"
"2021/02/26","375000","-8000","-2.09","372000","378500","368500","1170208","436567.0","6.1598773E7","164263395"
"2021/02/25","383000","9000","2.41","380500","384500","374500","757476","288003.0","6.291288E7","164263395"
"2021/02/24","374000","-16500","-4.23","389500","391500","374000","1078485","412846.0","6.143451E7","164263395"
"2021/02/23","390500","4000","1.03","379000","394500","378500","1017577","393313.0","6.4144856E7","164263395"
"2021/02/22","386500","-11500","-2.89","400000","405500","384500","1289395","507097.0","6.3487802E7","164263395"
"2021/02/19","398000","10000","2.58","387000","398500","385500","1047043","410157.0","6.5376831E7","164263395"
"2021/02/18","388000","-4000","-1.02","391500","400000","386500","1020222","399927.0","6.3734197E7","164263395"
"2021/02/17","392000","-2000","-0.51","396500","396500","386000","1161595","453918.0","6.4391251E7","164263395"
"2021/02/16","394000","8500","2.20","391500","405000","390000","1567108","624093.0","6.4719778E7","164263395"
"2021/02/15","385500","19000","5.18","383500","388000","378000","1172475","449539.0","6.3323539E7","164263395"
"2021/02/10","366500","8000","2.23","365000","368500","359000","1147417","419083.0","6.0202534E7","164263395"
"2021/02/09","358500","1000","0.28","359500","362000","355000","667655","239484.0","5.8888427E7","164263395"
"2021/02/08","357500","-5000","-1.38","361500","364500","357000","712484","256928.0","5.8724164E7","164263395"
"2021/02/05","362500","4500","1.26","363500","371500","356500","982325","356920.0","5.9545481E7","164263395"
"2021/02/04","358000","-12500","-3.37","368000","368500","356000","1160116","418468.0","5.8806295E7","164263395"
"2021/02/03","370500","8000","2.21","366500","371000","361000","1197680","438797.0","6.0859588E7","164263395"
"2021/02/02","362500","14500","4.17","358000","373000","353000","1951062","712826.0","5.9545481E7","164263395"
"2021/02/01","348000","5000","1.46","346500","352500","341500","988630","343584.0","5.7163661E7","164263395"
"2021/01/29","343000","-12000","-3.38","362000","362000","340500","1607894","563409.0","5.6342344E7","164263395"
"2021/01/28","355000","13500","3.95","336000","366000","335000","2285696","805428.0","5.8313505E7","164263395"
"2021/01/27","341500","-500","-0.15","347000","352000","339500","1149246","396932.0","5.6095949E7","164263395"
"2021/01/26","342000","-7000","-2.01","350500","351000","338000","1247284","427933.0","5.6178081E7","164263395"
"2021/01/25","349000","5500","1.60","349000","353000","340000","1593848","554410.0","5.7327925E7","164263395"
"2021/01/22","343500","21000","6.51","332000","350000","326000","3303950","1126878.0","5.6424476E7","164263395"
"2021/01/21","322500","14500","4.71","316500","326000","316000","1941446","624528.0","5.2974945E7","164263395"
"2021/01/20","308000","0","0.00","313500","313500","302000","885472","271513.0","5.0593126E7","164263395"
"2021/01/19","308000","7500","2.50","303500","310500","299500","880238","268965.0","5.0593126E7","164263395"
"2021/01/18","300500","-5500","-1.80","304500","308500","300000","864969","261980.0","4.936115E7","164263395"
"2021/01/15","306000","-12000","-3.77","320500","323000","305500","1106810","343490.0","5.0264599E7","164263395"
"2021/01/14","318000","4000","1.27","318500","326000","314000","1548585","494982.0","5.223576E7","164263395"
"2021/01/13","314000","10000","3.29","306000","317500","304000","1894304","592381.0","5.1578706E7","164263395"
"2021/01/12","304000","-5000","-1.62","305000","308500","292500","1573299","472267.0","4.9936072E7","164263395"
"2021/01/11","309000","-3000","-0.96","320000","323500","301000","2765169","864780.0","5.0757389E7","164263395"
"2021/01/08","312000","22500","7.77","293500","312000","290000","3175396","966380.0","5.1250179E7","164263395"
"2021/01/07","289500","-500","-0.17","288500","292000","286500","1155734","334436.0","4.7554253E7","164263395"
"2021/01/06","290000","-2500","-0.85","292500","300500","289500","1375856","405202.0","4.7636385E7","164263395"
"2021/01/05","292500","-500","-0.17","291500","292500","286500","912657","263681.0","4.8047043E7","164263395"
"2021/01/04","293000","500","0.17","291500","294000","285500","947178","274636.0","4.8129175E7","164263395"
"2020/12/30","292500","9500","3.36","285000","293000","284000","1190327","345788.0","4.8047043E7","164263395"
"2020/12/29","283000","2000","0.71","281500","285000","280500","506090","142909.0","4.6486541E7","164263395"
"2020/12/28","281000","-1000","-0.35","282000","282500","280000","537848","151111.0","4.6158014E7","164263395"
"2020/12/24","282000","-2000","-0.70","284500","284500","280000","453095","127855.0","4.6322277E7","164263395"
"2020/12/23","284000","0","0.00","288500","289000","283000","508019","144710.0","4.6650804E7","164263395"
"2020/12/22","284000","0","0.00","285000","293500","284000","750095","216616.0","4.6650804E7","164263395"
"2020/12/21","284000","1500","0.53","284000","285500","280000","473545","133982.0","4.6650804E7","164263395"
"2020/12/18","282500","-2500","-0.88","284000","285500","282000","487305","137869.0","4.6404409E7","164263395"
"2020/12/17","285000","-500","-0.18","286000","287000","282000","522344","148273.0","4.6815068E7","164263395"
"2020/12/16","285500","2500","0.88","286500","287000","283000","381896","108763.0","4.6897199E7","164263395"
"2020/12/15","283000","-3000","-1.05","286500","287500","282500","491995","139876.0","4.6486541E7","164263395"
"2020/12/14","286000","-4000","-1.38","292500","294000","286000","555272","160308.0","4.6979331E7","164263395"
"2020/12/11","290000","4000","1.40","288000","291500","287500","503588","145874.0","4.7636385E7","164263395"
"2020/12/10","286000","-2000","-0.69","288000","290000","284500","959427","275249.0","4.6979331E7","164263395"
"2020/12/09","288000","3000","1.05","285500","289000","285000","533304","152722.0","4.7307858E7","164263395"
"2020/12/08","285000","-4500","-1.55","291500","291500","285000","566981","162586.0","4.6815068E7","164263395"
"2020/12/07","289500","-4500","-1.53","300000","300500","288000","821860","240096.0","4.7554253E7","164263395"
"2020/12/04","294000","7000","2.44","287500","295500","284500","1174932","343892.0","4.8293438E7","164263395"
"2020/12/03","287000","3500","1.23","285000","287000","283500","740985","211714.0","4.7143594E7","164263395"
"2020/12/02","283500","-2000","-0.70","287000","287000","282000","601596","170366.0","4.6568672E7","164263395"
"2020/12/01","285500","8000","2.88","282000","286000","280000","709278","201530.0","4.6897199E7","164263395"
"2020/11/30","277500","-7000","-2.46","286000","286500","277500","1176272","328945.0","4.5583092E7","164263395"
"2020/11/27","284500","-1000","-0.35","287000","287500","283000","417510","118869.0","4.6732936E7","164263395"
"2020/11/26","285500","7000","2.51","280000","285500","280000","797094","226073.0","4.6897199E7","164263395"
"2020/11/25","278500","-4000","-1.42","287000","287000","278500","909937","256106.0","4.5747356E7","164263395"
"2020/11/24","282500","1000","0.36","281500","287000","280000","809745","229452.0","4.6404409E7","164263395"
"2020/11/23","281500","500","0.18","282000","282500","278500","565213","158965.0","4.6240146E7","164263395"
"2020/11/20","281000","500","0.18","281500","283500","278500","439077","123160.0","4.6158014E7","164263395"
"2020/11/19","280500","-500","-0.18","282500","284000","279500","520114","146190.0","4.6075882E7","164263395"
"2020/11/18","281000","6000","2.18","274500","283500","274000","912899","256459.0","4.6158014E7","164263395"
"2020/11/17","275000","-3000","-1.08","277500","278000","273500","816320","224865.0","4.5172434E7","164263395"
"2020/11/16","278000","-3000","-1.07","282500","283000","277500","887878","247465.0","4.5665224E7","164263395"
"2020/11/13","281000","2000","0.72","277500","282000","277500","710865","199086.0","4.6158014E7","164263395"
"2020/11/12","279000","-1000","-0.36","283000","285500","279000","1016673","285804.0","4.5829487E7","164263395"
"2020/11/11","280000","-3000","-1.06","281000","283000","277500","1183499","331859.0","4.5993751E7","164263395"
"2020/11/10","283000","-15000","-5.03","287000","288000","282000","1728995","491947.0","4.6486541E7","164263395"
"2020/11/09","298000","-3000","-1.00","304000","304500","298000","678531","203474.0","4.8950492E7","164263395"
"2020/11/06","301000","2000","0.67","303000","307000","299000","968971","293172.0","4.9443282E7","164263395"
"2020/11/05","299000","500","0.17","295000","302000","291500","1082388","320600.0","4.9114755E7","164263395"
"2020/11/04","298500","15500","5.48","282500","300500","282000","1623712","475495.0","4.9032623E7","164263395"
"2020/11/03","283000","-2500","-0.88","284000","287000","280000","1066923","301242.0","4.6486541E7","164263395"
"2020/11/02","285500","-4500","-1.55","292000","293000","285500","503831","144652.0","4.6897199E7","164263395"
"2020/10/30","290000","-8500","-2.85","299000","300000","290000","939833","275981.0","4.7636385E7","164263395"
"2020/10/29","298500","0","0.00","297000","301000","294500","785050","234070.0","4.9032623E7","164263395"
"2020/10/28","298500","15000","5.29","282000","298500","281500","698195","204355.0","4.9032623E7","164263395"
"2020/10/27","283500","2000","0.71","281500","288500","280500","2071432","592568.0","4.6568672E7","164263395"
"2020/10/26","281500","-5000","-1.75","286500","289000","281500","349163","98887.0","4.6240146E7","164263395"
"2020/10/23","286500","-6500","-2.22","295500","295500","286000","451654","130367.0","4.7061463E7","164263395"
"2020/10/22","293000","-4500","-1.51","295000","296000","292000","416425","122388.0","4.8129175E7","164263395"
"2020/10/21","297500","7500","2.59","292500","301000","291000","640501","190069.0","4.886836E7","164263395"
"2020/10/20","290000","4000","1.40","286500","291000","281000","535870","153114.0","4.7636385E7","164263395"
"2020/10/19","286000","-7500","-2.56","293500","296500","286000","434420","126233.0","4.6979331E7","164263395"
"2020/10/16","293500","1000","0.34","292500","297500","291500","446832","131389.0","4.8211306E7","164263395"
"2020/10/15","292500","-6000","-2.01","300500","300500","291000","624097","183438.0","4.8047043E7","164263395"
"2020/10/14","298500","3500","1.19","295000","301000","293000","759464","226919.0","4.9032623E7","164263395"
"2020/10/13","295000","3000","1.03","292000","298000","292000","636487","187812.0","4.8457702E7","164263395"
"2020/10/12","292000","-9000","-2.99","303000","303000","291500","914860","271287.0","4.7964911E7","164263395"
"2020/10/08","301000","-4000","-1.31","307500","307500","300000","756735","228655.0","4.9443282E7","164263395"
"2020/10/07","305000","0","0.00","302000","305000","299500","534644","161653.0","5.0100335E7","164263395"
"2020/10/06","305000","6500","2.18","299500","307500","296500","868540","262496.0","5.0100335E7","164263395"
"2020/10/05","298500","2000","0.67","297500","299000","289500","906516","267078.0","4.9032623E7","164263395"
"2020/09/29","296500","-2000","-0.67","303000","303000","294000","765489","227160.0","4.8704097E7","164263395"
"2020/09/28","298500","3500","1.19","297000","302000","296000","724465","216677.0","4.9032623E7","164263395"
"2020/09/25","295000","1000","0.34","296000","297500","289500","648182","190146.0","4.8457702E7","164263395"
"2020/09/24","294000","-2500","-0.84","291500","295500","287000","848971","247261.0","4.8293438E7","164263395"
"2020/09/23","296500","12000","4.22","290000","298000","285500","984136","287770.0","4.8704097E7","164263395"
"2020/09/22","284500","-7500","-2.57","290500","295000","282000","864846","247454.0","4.6732936E7","164263395"
"2020/09/21","292000","-6000","-2.01","297000","301500","292000","656024","194380.0","4.7964911E7","164263395"
"2020/09/18","298000","-2500","-0.83","299500","302000","296000","750488","224009.0","4.8950492E7","164263395"
"2020/09/17","300500","-6500","-2.12","302500","304000","299000","823516","247808.0","4.936115E7","164263395"
"2020/09/16","307000","-5000","-1.60","311500","312000","306000","696219","214033.0","5.0428862E7","164263395"
"2020/09/15","312000","9000","2.97","304000","314000","303000","797985","247446.0","5.1250179E7","164263395"
"2020/09/14","303000","-3000","-0.98","307500","308000","300000","608816","183968.0","4.9771809E7","164263395"
"2020/09/11","306000","-1500","-0.49","302500","307000","301000","517023","156745.0","5.0264599E7","164263395"
"2020/09/10","307500","3000","0.99","309000","311000","305000","834946","256821.0","5.0510994E7","164263395"
"2020/09/09","304500","-6500","-2.09","303000","307000","300000","925825","282303.0","5.0018204E7","164263395"
"2020/09/08","311000","-3500","-1.11","316000","318000","305500","989171","307562.0","5.1085916E7","164263395"
"2020/09/07","314500","-14000","-4.26","325500","325500","313500","1308247","414432.0","5.1660838E7","164263395"
"2020/09/04","328500","-10500","-3.10","322500","335000","322000","1174337","386840.0","5.3960525E7","164263395"
"2020/09/03","339000","6500","1.95","333500","339500","329500","776547","260315.0","5.5685291E7","164263395"
"2020/09/02","332500","8000","2.47","332500","335500","327000","808064","267180.0","5.4617579E7","164263395"
"2020/09/01","324500","2000","0.62","322500","329500","322000","691864","224807.0","5.3303472E7","164263395"
"2020/08/31","322500","-10500","-3.15","336500","340000","322000","1528978","501802.0","5.2974945E7","164263395"
"2020/08/28","333000","-4000","-1.19","337000","338500","329500","969408","322883.0","5.4699711E7","164263395"
"2020/08/27","337000","3000","0.90","337000","347000","336500","1232239","420457.0","5.5356764E7","164263395"
"2020/08/26","334000","9000","2.77","321500","338500","321000","1155853","385114.0","5.4863974E7","164263395"
"2020/08/25","325000","5000","1.56","323000","325000","317000","897649","288284.0","5.3385603E7","164263395"
"2020/08/24","320000","7500","2.40","313000","320000","310000","783392","248512.0","5.2564286E7","164263395"
"2020/08/21","312500","7000","2.29","311500","314500","308000","781961","243884.0","5.1332311E7","164263395"
"2020/08/20","305500","-9500","-3.02","315000","319000","302500","1186809","369136.0","5.0182467E7","164263395"
"2020/08/19","315000","7500","2.44","311500","316000","305500","941038","294012.0","5.1742969E7","164263395"
"2020/08/18","307500","2500","0.82","307500","317500","305000","1494966","466797.0","5.0510994E7","164263395"
"2020/08/14","305000","-2000","-0.65","305000","308500","303000","608156","185401.0","5.0100335E7","164263395"
"2020/08/13","307000","2000","0.66","310000","311500","304000","1406370","431870.0","5.0428862E7","164263395"
"2020/08/12","305000","-6500","-2.09","308000","311000","303500","856711","262002.0","5.0100335E7","164263395"
"2020/08/11","311500","-2000","-0.64","311000","314500","307500","665863","207633.0","5.1168048E7","164263395"
"2020/08/10","313500","-500","-0.16","308500","314500","303500","968592","300187.0","5.1496574E7","164263395"
"2020/08/07","314000","-8000","-2.48","324500","325500","312000","1063254","337763.0","5.1578706E7","164263395"
"2020/08/06","322000","8500","2.71","313000","322000","310500","1032045","327503.0","5.2892813E7","164263395"
"2020/08/05","313500","2500","0.80","312000","314500","306500","809939","252511.0","5.1496574E7","164263395"
"2020/08/04","311000","-3500","-1.11","317500","322000","307500","1330818","416682.0","5.1085916E7","164263395"
"2020/08/03","314500","13500","4.49","301500","314500","299000","1341104","414200.0","5.1660838E7","164263395"
"2020/07/31","301000","7000","2.38","299000","303000","296500","1567503","470402.0","4.9443282E7","164263395"
"2020/07/30","294000","2000","0.68","296000","297500","291000","1150474","337799.0","4.8293438E7","164263395"
"2020/07/29","292000","4000","1.39","286000","292000","283000","964066","277838.0","4.7964911E7","164263395"
"2020/07/28","288000","3500","1.23","289500","292000","284000","978238","282134.0","4.7307858E7","164263395"
"2020/07/27","284500","3500","1.25","281000","287500","276500","691075","196093.0","4.6732936E7","164263395"
"2020/07/24","281000","-3000","-1.06","281000","290500","278500","1233584","349350.0","4.6158014E7","164263395"
"2020/07/23","284000","14000","5.19","272000","284000","271000","1396607","392800.0","4.6650804E7","164263395"
"2020/07/22","270000","0","0.00","264000","272500","261500","905784","242470.0","4.4351117E7","164263395"
"2020/07/21","270000","7000","2.66","273000","273500","269000","1179638","319523.0","4.4351117E7","164263395"
"2020/07/20","263000","-13000","-4.71","276500","278000","260500","1556415","412992.0","4.3201273E7","164263395"
"2020/07/17","276000","3000","1.10","270000","279500","266000","926932","255308.0","4.5336697E7","164263395"
"2020/07/16","273000","-13500","-4.71","283000","285000","272000","1338814","370524.0","4.4843907E7","164263395"
"2020/07/15","286500","-500","-0.17","290500","293000","280500","1276196","365509.0","4.7061463E7","164263395"
"2020/07/14","287000","-10000","-3.37","290000","291000","285000","1360849","391150.0","4.7143594E7","164263395"
"2020/07/13","297000","-2000","-0.67","303500","303500","288000","1254800","371276.0","4.8786228E7","164263395"
"2020/07/10","299000","11500","4.00","291500","308500","290000","2120904","636152.0","4.9114755E7","164263395"
"2020/07/09","287500","5000","1.77","286500","296500","284500","2006662","580638.0","4.7225726E7","164263395"
"2020/07/08","282500","3000","1.07","280000","284500","274000","1353345","379185.0","4.6404409E7","164263395"
"2020/07/07","279500","-2000","-0.71","285000","289500","279000","1365047","387293.0","4.5911619E7","164263395"
"2020/07/06","281500","4000","1.44","278000","287500","278000","1211636","343378.0","4.6240146E7","164263395"
"2020/07/03","277500","500","0.18","276500","280500","274500","971940","270002.0","4.5583092E7","164263395"
"2020/07/02","277000","8000","2.97","274000","277000","271000","1015829","278931.0","4.550096E7","164263395"
"2020/07/01","269000","2000","0.75","270000","275000","266000","655711","177472.0","4.4186853E7","164263395"
"2020/06/30","267000","3000","1.14","268000","270500","263000","862860","230249.0","4.3858326E7","164263395"
"2020/06/29","264000","-5000","-1.86","265000","270500","261000","814814","216894.0","4.3365536E7","164263395"
"2020/06/26","269000","-500","-0.19","274500","275000","263000","937593","252349.0","4.4186853E7","164263395"
"2020/06/25","269500","-9500","-3.41","273500","276500","269500","1196267","325381.0","4.4268985E7","164263395"
"2020/06/24","279000","3000","1.09","273500","279500","270500","995065","274364.0","4.5829487E7","164263395"
"2020/06/23","276000","6000","2.22","272000","289000","270500","2104075","588371.0","4.5336697E7","164263395"
"2020/06/22","270000","20500","8.22","249500","271500","247500","1841479","485816.0","4.4351117E7","164263395"
"2020/06/19","249500","2000","0.81","250000","250000","244000","919945","227163.0","4.0983717E7","164263395"
"2020/06/18","247500","-3500","-1.39","251500","254000","247000","744330","185524.0","4.065519E7","164263395"
"2020/06/17","251000","7500","3.08","244000","252000","243500","1357900","337948.0","4.1230112E7","164263395"
"2020/06/16","243500","12000","5.18","239000","243500","236000","1155474","278621.0","3.9998137E7","164263395"
"2020/06/15","231500","-10500","-4.34","240000","244500","230500","1311773","312067.0","3.8026976E7","164263395"
"2020/06/12","242000","1500","0.62","229000","242500","228500","1318334","312801.0","3.9751742E7","164263395"
"2020/06/11","240500","-3500","-1.43","244000","249000","239000","1423978","346204.0","3.9505346E7","164263395"
"2020/06/10","244000","6500","2.74","241000","247500","240000","1431071","349337.0","4.0080268E7","164263395"
"2020/06/09","237500","-3000","-1.25","240000","243000","235500","934440","222810.0","3.9012556E7","164263395"
"2020/06/08","240500","9500","4.11","234500","242000","231000","1624752","386413.0","3.9505346E7","164263395"
"2020/06/05","231000","-1500","-0.65","229000","231000","225000","1061922","242027.0","3.7944844E7","164263395"
"2020/06/04","232500","7000","3.10","228000","235000","227000","1052789","243731.0","3.8191239E7","164263395"
"2020/06/03","225500","-8500","-3.63","235000","235500","225000","1476614","336214.0","3.7041396E7","164263395"
"2020/06/02","234000","-3000","-1.27","235000","236000","232000","689584","161139.0","3.8437634E7","164263395"
"2020/06/01","237000","11000","4.87","233500","237000","230000","1140644","267471.0","3.8930425E7","164263395"
"2020/05/29","226000","-14500","-6.03","240000","243000","226000","3114298","714990.0","3.7123527E7","164263395"
"2020/05/28","240500","12000","5.25","226000","241000","222000","1625154","379141.0","3.9505346E7","164263395"
"2020/05/27","228500","-10500","-4.39","231000","234500","226500","1351505","310511.0","3.7534186E7","164263395"
"2020/05/26","239000","-2000","-0.83","244000","246000","230000","1568016","373025.0","3.9258951E7","164263395"
"2020/05/25","241000","10500","4.56","234500","241000","234000","1015069","241342.0","3.9587478E7","164263395"
"2020/05/22","230500","5500","2.44","227000","232500","222500","1108281","253945.0","3.7862713E7","164263395"
"2020/05/21","225000","3000","1.35","227500","233500","222500","1004395","228496.0","3.6959264E7","164263395"
"2020/05/20","222000","8500","3.98","215500","225500","215000","977544","215443.0","3.6466474E7","164263395"
"2020/05/19","213500","-1500","-0.70","215000","216500","210500","917603","194724.0","3.5070235E7","164263395"
"2020/05/18","215000","2000","0.94","215000","218000","211500","638906","137643.0","3.531663E7","164263395"
"2020/05/15","213000","-6000","-2.74","219000","219500","209500","1050469","224547.0","3.4988103E7","164263395"
"2020/05/14","219000","500","0.23","214500","222000","214500","866427","189766.0","3.5973684E7","164263395"
"2020/05/13","218500","-1000","-0.46","217500","222500","213500","1014692","220160.0","3.5891552E7","164263395"
"2020/05/12","219500","5000","2.33","218000","226500","215000","1056584","233075.0","3.6055815E7","164263395"
"2020/05/11","214500","500","0.23","214500","221000","214000","599328","129972.0","3.5234498E7","164263395"
"2020/05/08","214000","-1500","-0.70","216000","218500","212000","732394","157942.0","3.5152367E7","164263395"
"2020/05/07","215500","3500","1.65","211500","220000","210500","984024","211749.0","3.5398762E7","164263395"
"2020/05/06","212000","13000","6.53","201500","212500","200500","992225","205787.0","3.482384E7","164263395"
"2020/05/04","199000","1500","0.76","198500","203000","193500","1104027","219347.0","3.2688416E7","164263395"
"2020/04/29","197500","-500","-0.25","199500","200000","196500","676743","134316.0","3.2442021E7","164263395"
"2020/04/28","198000","500","0.25","197500","198000","194500","433549","85255.0","3.2524152E7","164263395"
"2020/04/27","197500","5000","2.60","193000","200000","192500","927347","183205.0","3.2442021E7","164263395"
"2020/04/24","192500","2500","1.32","189000","197500","189000","928695","179515.0","3.1620704E7","164263395"
"2020/04/23","190000","8000","4.40","190000","196000","186500","1521478","290222.0","3.1210045E7","164263395"
"2020/04/22","182000","3500","1.96","175000","182500","173000","611589","108970.0","2.9895938E7","164263395"
"2020/04/21","178500","-1500","-0.83","180500","181500","173500","759150","135236.0","2.9321016E7","164263395"
"2020/04/20","180000","1000","0.56","181000","182000","179000","663723","119824.0","2.9567411E7","164263395"
"2020/04/17","179000","8500","4.99","175500","180000","173500","900031","160020.0","2.9403148E7","164263395"
"2020/04/16","170500","2000","1.19","168000","172500","167500","841066","143679.0","2.8006909E7","164263395"
"2020/04/14","168500","2500","1.51","168000","170000","166500","520725","87908.0","2.7678382E7","164263395"
"2020/04/13","166000","-500","-0.30","164500","168000","162500","413768","68605.0","2.7267724E7","164263395"
"2020/04/10","166500","-1000","-0.60","166000","167000","164000","483720","79984.0","2.7349855E7","164263395"
"2020/04/09","167500","1000","0.60","168500","169000","165000","682921","114116.0","2.7514119E7","164263395"
"2020/04/08","166500","-3000","-1.77","169000","169500","166500","588577","98699.0","2.7349855E7","164263395"
"2020/04/07","169500","-3500","-2.02","174000","174500","167500","873091","148261.0","2.7842645E7","164263395"
"2020/04/06","173000","1000","0.58","173500","176000","170500","655547","113205.0","2.8417567E7","164263395"
"2020/04/03","172000","-1500","-0.86","170000","172500","168000","663454","113014.0","2.8253304E7","164263395"
"2020/04/02","173500","10500","6.44","166500","175000","164500","1086863","185994.0","2.8499699E7","164263395"
"2020/04/01","163000","-7000","-4.12","166500","171000","163000","720283","119916.0","2.6774933E7","164263395"
"2020/03/31","170000","7500","4.62","163500","171000","163500","858165","144239.0","2.7924777E7","164263395"
"2020/03/30","162500","-1500","-0.91","160000","165000","159000","630830","102273.0","2.6692802E7","164263395"
"2020/03/27","164000","11500","7.54","161500","164500","158500","1217815","196384.0","2.6939197E7","164263395"
"2020/03/26","152500","-3500","-2.24","156000","158000","149500","988725","151990.0","2.5050168E7","164263395"
"2020/03/25","156000","0","0.00","160500","163000","152000","1039579","162535.0","2.562509E7","164263395"
"2020/03/24","156000","13000","9.09","151500","157000","148000","960786","147225.0","2.562509E7","164263395"
"2020/03/23","143000","-11000","-7.14","141500","149500","140000","1033851","149204.0","2.3489665E7","164263395"
"2020/03/20","154000","10000","6.94","147500","156500","146000","997895","152297.0","2.5296563E7","164263395"
"2020/03/19","144000","-2000","-1.37","150000","151500","135000","1154230","166781.0","2.3653929E7","164263395"
"2020/03/18","146000","-5000","-3.31","152500","156000","146000","666723","101185.0","2.3982456E7","164263395"
"2020/03/17","151000","-4000","-2.58","147500","155500","147000","979243","146963.0","2.4803773E7","164263395"
"2020/03/16","155000","-11000","-6.63","166000","166500","155000","812823","129572.0","2.5546076E7","164813395"
"2020/03/13","166000","-500","-0.30","151000","168000","149500","1242510","196521.0","2.7359024E7","164813395"
"2020/03/12","166500","-3500","-2.06","170000","170000","161000","980814","162319.0","2.744143E7","164813395"
"2020/03/11","170000","-2000","-1.16","172000","174000","167500","483822","82523.0","2.8018277E7","164813395"
"2020/03/10","172000","4000","2.38","168000","176000","165000","666532","114161.0","2.8347904E7","164813395"
"2020/03/09","168000","-11500","-6.41","174500","174500","167500","668089","113527.0","2.768865E7","164813395"
